STATE FIPS,COUNTY FIPS,PLANNING REGION FIPS,PLANNING REGION NAME,TOWN FIPS,TOWN NAME,SEX,AGEGRP,AGE_CODE,ALL_RACE-ETHN,NH_WHITE,NH_BLACK,NH_AIAN,NH_ASIAN,NH_NHOPI,NH_TOM,HISP
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,MALE,30--34,7,1222,1008,17,2,49,0,22,124
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,MALE,35--39,8,1544,1216,59,0,105,0,22,142
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,MALE,40--44,9,1709,1359,51,0,128,0,28,143
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,MALE,45--49,10,1993,1623,39,1,144,1,23,162
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,MALE,50--54,11,2302,1978,31,0,121,0,25,147
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,MALE,55--59,12,2241,1990,50,0,82,0,12,107
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,MALE,60--64,13,2031,1834,30,0,81,0,6,80
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,MALE,65--69,14,1535,1423,19,0,48,0,14,31
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,MALE,70--74,15,1156,1082,9,0,27,0,13,25
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,MALE,75--79,16,816,754,9,0,24,0,0,29
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,MALE,80--84,17,514,470,9,0,23,0,0,12
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,MALE,85+,18,504,471,13,0,7,0,2,11
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,00--04,1,1458,1119,26,2,82,0,88,141
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,05--09,2,1728,1279,51,0,103,0,94,201
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,10--14,3,2124,1641,42,2,132,1,117,189
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,15--19,4,4144,3359,57,2,140,0,146,440
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,20--24,5,2686,2178,47,0,72,0,38,351
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,25--29,6,995,753,44,0,56,2,27,113
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,30--34,7,1294,1038,37,0,67,0,18,134
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,35--39,8,1719,1327,65,1,141,0,37,148
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,40--44,9,1888,1450,60,2,169,0,31,176
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,45--49,10,2117,1715,47,2,177,0,14,162
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,50--54,11,2302,1961,50,0,119,0,20,152
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,55--59,12,2397,2121,43,0,101,0,24,108
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,60--64,13,2052,1824,39,1,81,0,24,83
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,65--69,14,1688,1536,20,1,69,0,7,55
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,70--74,15,1319,1202,14,1,41,0,7,54
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,75--79,16,1037,976,14,0,27,0,2,18
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,80--84,17,661,611,2,0,15,0,6,27
09,001,120,Greater Bridgeport Planning Region,26620,Fairfield town,FEMALE,85+,18,979,917,17,0,14,0,1,30
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,00--04,1,1648,1181,25,0,115,2,110,215
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,05--09,2,2125,1478,43,0,179,0,127,298
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,10--14,3,2477,1668,45,4,194,0,156,410
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,15--19,4,2345,1608,57,1,137,0,120,422
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,20--24,5,1662,1215,46,0,74,0,55,272
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,25--29,6,1181,828,14,0,93,3,40,203
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,30--34,7,1170,801,17,1,107,0,34,210
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,35--39,8,1656,1190,32,1,150,1,35,247
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,40--44,9,2082,1465,36,0,224,0,21,336
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,45--49,10,2054,1465,58,4,197,3,28,299
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,50--54,11,2487,1944,45,3,198,0,43,254
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,55--59,12,2383,1955,37,0,166,2,23,200
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,60--64,13,2184,1844,41,0,125,0,21,153
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,65--69,14,1795,1580,31,0,83,0,13,88
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,70--74,15,1259,1099,7,3,64,0,10,76
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,75--79,16,976,887,9,0,33,1,5,41
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,80--84,17,690,622,7,1,27,0,1,32
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,MALE,85+,18,620,565,6,0,25,0,2,22
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,00--04,1,1532,1089,9,1,116,0,86,231
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,05--09,2,2016,1325,52,1,163,0,134,341
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,10--14,3,2362,1576,48,0,191,0,154,393
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,15--19,4,2186,1514,55,2,120,0,126,369
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,20--24,5,1677,1179,49,0,102,0,47,300
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,25--29,6,1176,793,43,2,112,0,36,190
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,30--34,7,1301,902,42,0,117,0,38,202
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,35--39,8,1823,1270,41,1,193,2,28,288
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,40--44,9,2193,1447,70,3,281,1,33,358
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,45--49,10,2334,1587,77,0,275,1,37,357
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,50--54,11,2649,1971,68,1,239,0,38,332
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,55--59,12,2587,2031,67,2,196,1,24,266
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,60--64,13,2423,1980,54,2,148,0,41,198
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,65--69,14,1814,1520,34,1,118,1,10,130
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,70--74,15,1572,1342,35,0,95,0,12,88
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,75--79,16,1122,990,12,1,55,0,3,61
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,80--84,17,867,740,12,0,38,0,3,74
09,001,190,Western Connecticut Planning Region,33620,Greenwich town,FEMALE,85+,18,1085,898,22,0,27,0,4,134
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,00--04,1,447,352,16,0,8,0,22,49
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,05--09,2,536,415,14,0,19,0,30,58
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,10--14,3,629,470,19,0,36,0,22,82
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,15--19,4,670,546,13,0,23,0,19,69
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,20--24,5,585,472,17,0,27,0,22,47
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,25--29,6,392,338,14,0,9,0,8,23
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,30--34,7,443,371,11,0,7,0,9,45
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,35--39,8,514,415,8,0,33,0,7,51
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,40--44,9,603,477,14,0,31,0,15,66
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,45--49,10,617,485,18,0,41,0,22,51
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,50--54,11,734,654,21,1,20,0,7,31
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,55--59,12,871,787,8,0,23,0,7,46
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,60--64,13,692,630,17,2,7,0,1,35
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,65--69,14,611,567,11,0,13,0,1,19
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,70--74,15,417,386,4,2,10,0,4,11
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,75--79,16,260,242,2,0,5,0,2,9
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,80--84,17,164,158,4,0,0,0,0,2
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,MALE,85+,18,138,132,0,0,1,0,0,5
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,00--04,1,470,353,13,0,17,0,25,62
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,05--09,2,549,402,15,0,27,0,37,68
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,10--14,3,667,495,13,0,37,0,40,82
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,15--19,4,613,480,23,1,35,0,22,52
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,20--24,5,481,385,10,2,15,0,16,53
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,25--29,6,332,272,8,3,0,0,5,44
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,30--34,7,412,352,5,0,12,0,6,37
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,35--39,8,549,421,18,1,37,0,11,61
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,40--44,9,650,513,27,0,41,0,7,62
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,45--49,10,567,456,13,0,42,0,10,46
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,50--54,11,783,696,23,1,19,0,4,40
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,55--59,12,851,744,14,3,33,0,5,52
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,60--64,13,728,669,12,0,11,0,1,35
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,65--69,14,523,467,13,0,8,0,5,30
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,70--74,15,459,428,9,1,7,0,5,9
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,75--79,16,322,300,4,0,4,0,3,11
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,80--84,17,246,234,2,0,1,0,0,9
09,001,120,Greater Bridgeport Planning Region,48620,Monroe town,FEMALE,85+,18,241,226,2,3,4,0,0,6
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,00--04,1,531,402,12,0,27,0,53,37
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,05--09,2,808,639,14,0,43,0,54,58
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,10--14,3,1028,826,15,1,63,0,60,63
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,15--19,4,955,801,14,0,37,0,43,60
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,20--24,5,504,437,16,0,17,0,4,30
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,25--29,6,262,219,2,0,11,0,4,26
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,30--34,7,245,199,6,0,11,0,15,14
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,35--39,8,406,327,4,1,31,0,7,36
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,40--44,9,668,545,17,1,61,0,14,30
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,45--49,10,751,629,10,1,68,3,6,34
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,50--54,11,888,776,8,0,52,0,11,41
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,55--59,12,793,721,2,0,29,0,12,29
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,60--64,13,726,669,7,0,24,0,3,23
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,65--69,14,499,473,5,0,8,0,0,13
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,70--74,15,381,370,0,0,7,0,1,3
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,75--79,16,279,263,2,0,8,0,0,6
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,80--84,17,179,165,1,0,11,0,1,1
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,MALE,85+,18,187,172,6,0,7,0,0,2
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,00--04,1,520,398,10,0,31,0,37,44
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,05--09,2,794,609,8,1,60,0,47,69
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,10--14,3,967,770,15,0,59,0,47,76
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,15--19,4,921,748,18,0,44,0,49,62
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,20--24,5,515,443,4,0,18,0,12,38
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,25--29,6,240,191,6,0,12,0,6,25
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,30--34,7,315,267,5,0,18,0,7,18
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,35--39,8,522,411,4,0,56,0,7,44
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,40--44,9,731,584,15,0,80,0,14,38
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,45--49,10,852,685,14,2,85,0,10,56
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,50--54,11,869,755,3,0,53,0,18,40
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,55--59,12,810,731,9,0,29,0,11,30
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,60--64,13,785,704,9,0,38,1,9,24
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,65--69,14,494,449,3,1,21,0,1,19
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,70--74,15,425,394,5,0,15,0,3,8
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,75--79,16,319,302,1,0,8,0,1,7
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,80--84,17,221,201,2,0,10,0,0,8
09,001,190,Western Connecticut Planning Region,50580,New Canaan town,FEMALE,85+,18,344,318,2,0,12,0,4,8
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,00--04,1,302,216,5,0,2,0,18,61
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,05--09,2,368,296,5,0,5,0,17,45
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,10--14,3,418,321,11,0,1,0,15,70
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,15--19,4,508,424,6,2,2,0,24,50
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,20--24,5,441,376,4,0,11,0,10,40
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,25--29,6,329,273,7,0,9,0,10,30
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,30--34,7,302,240,11,0,6,0,7,38
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,35--39,8,339,291,6,0,6,0,8,28
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,40--44,9,351,295,4,0,9,0,4,39
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,45--49,10,431,382,8,2,11,0,4,24
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,50--54,11,597,536,2,1,13,0,3,42
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,55--59,12,628,583,3,0,7,0,10,25
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,60--64,13,599,546,2,0,8,0,4,39
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,65--69,14,427,398,4,0,5,0,4,16
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,70--74,15,296,284,0,0,3,0,2,7
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,75--79,16,242,225,0,0,6,0,2,9
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,80--84,17,155,151,0,0,3,0,0,1
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,MALE,85+,18,91,86,0,0,0,0,1,4
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,00--04,1,278,202,9,0,4,0,19,44
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,05--09,2,353,270,9,1,4,0,10,59
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,10--14,3,424,325,1,0,3,0,23,72
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,15--19,4,458,371,8,1,11,0,12,55
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,20--24,5,400,336,7,0,12,0,4,41
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,25--29,6,256,222,5,0,6,2,0,21
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,30--34,7,293,247,5,0,9,0,5,27
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,35--39,8,344,274,10,0,5,1,7,47
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,40--44,9,370,292,14,0,10,0,3,51
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,45--49,10,447,365,10,2,14,0,5,51
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,50--54,11,560,497,9,0,17,0,3,34
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,55--59,12,659,598,6,0,10,0,3,42
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,60--64,13,589,549,2,0,8,0,1,29
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,65--69,14,385,345,0,0,7,0,6,27
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,70--74,15,379,354,2,2,7,0,2,12
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,75--79,16,249,240,3,0,2,0,1,3
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,80--84,17,162,156,1,0,1,0,0,4
09,001,190,Western Connecticut Planning Region,50860,New Fairfield town,FEMALE,85+,18,118,111,3,0,1,0,0,3
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,00--04,1,637,515,5,0,4,1,41,71
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,05--09,2,756,597,16,1,25,0,39,78
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,10--14,3,865,704,23,0,34,0,42,62
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,15--19,4,1087,908,17,0,38,0,31,93
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,20--24,5,935,763,41,1,18,1,22,89
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,25--29,6,612,499,61,0,7,0,6,39
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,30--34,7,698,539,54,0,23,0,11,71
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,35--39,8,747,598,39,2,17,1,17,73
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,40--44,9,821,657,55,0,16,2,16,75
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,45--49,10,895,738,40,0,40,0,10,67
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,50--54,11,1203,1048,35,2,37,0,21,60
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,55--59,12,1378,1242,30,0,42,0,16,48
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,60--64,13,1123,1025,19,0,26,2,9,42
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,65--69,14,838,782,16,2,11,0,10,17
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,70--74,15,572,530,3,0,22,0,3,14
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,75--79,16,433,412,7,0,3,0,1,10
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,80--84,17,228,218,0,0,5,0,3,2
09,001,190,Western Connecticut Planning Region,52980,Newtown town,MALE,85+,18,236,227,1,0,6,0,0,2
09,001,190,Western Connecticut Planning Region,52980,Newtown town,FEMALE,00--04,1,582,476,10,0,7,0,25,64
09,001,190,Western Connecticut Planning Region,52980,Newtown town,FEMALE,05--09,2,703,575,15,0,13,0,30,70
09,001,190,Western Connecticut Planning Region,52980,Newtown town,FEMALE,10--14,3,915,734,26,0,18,0,46,91
